WORKING MODEL TRIAL 7-2,,,,,,,,,,
7/26/21 22:12,,,,,,,,,,
Total Force on Circle 1          ,,,,Time,,Velocity of Center of Mass of Circle 1,,,,
t,Fx,Fy,|F|,frame,t,t,Vx,Vy,|V|,
2.276,0.000024,-19.84203,19.84203,2276,2.276,2.276,-3.451161,0.601199,3.503135,-
2.277,0.000023,-19.842028,19.842028,2277,2.277,2.277,-3.379654,0.579534,3.428983,-
2.278,0.000022,-19.842027,19.842027,2278,2.278,2.278,-3.308206,0.557966,3.354929,-
2.279,0.000021,-19.842026,19.842026,2279,2.279,2.279,-3.236813,0.536492,3.280973,-
2.28,0.00002,-19.842025,19.842025,2280,2.28,2.28,-3.165475,0.515111,3.207113,-
2.281,0.000019,-19.842024,19.842024,2281,2.281,2.281,-3.094191,0.49382,3.133349,-
2.282,0.000018,-19.842023,19.842023,2282,2.282,2.282,-3.02296,0.472614,3.059681,-
2.283,0.000017,-19.842022,19.842022,2283,2.283,2.283,-2.951781,0.451489,2.98611,-
2.284,0.000017,-19.842021,19.842021,2284,2.284,2.284,-2.88065,0.430449,2.912633,-
2.285,0.000016,-19.84202,19.84202,2285,2.285,2.285,-2.809568,0.409489,2.839253,-
2.286,0.000015,-19.842019,19.842019,2286,2.286,2.286,-2.738533,0.388608,2.765968,-
2.287,0.000014,-19.842018,19.842018,2287,2.287,2.287,-2.667543,0.367803,2.69278,-
2.288,0.000013,-19.842017,19.842017,2288,2.288,2.288,-2.596597,0.347068,2.619689,-
2.289,0.000013,-19.842016,19.842016,2289,2.289,2.289,-2.525694,0.326402,2.546698,-
2.29,0.000012,-19.842015,19.842015,2290,2.29,2.29,-2.454833,0.305805,2.473808,-
2.291,0.000011,-19.842014,19.842014,2291,2.291,2.291,-2.384012,0.285275,2.401019,-
2.292,0.000011,-19.842013,19.842013,2292,2.292,2.292,-2.313229,0.264809,2.328336,-
2.293,0.00001,-19.842012,19.842012,2293,2.293,2.293,-2.242482,0.244405,2.255762,-
2.294,0.000009,-19.842012,19.842012,2294,2.294,2.294,-2.171772,0.224061,2.183299,-
2.295,0.000009,-19.842011,19.842011,2295,2.295,2.295,-2.101096,0.203771,2.110954,-
2.296,0.000008,-19.84201,19.84201,2296,2.296,2.296,-2.030454,0.183536,2.038732,-
2.297,0.000008,-19.842009,19.842009,2297,2.297,2.297,-1.959843,0.163355,1.96664,-
2.298,0.000007,-19.842009,19.842009,2298,2.298,2.298,-1.889263,0.143225,1.894684,-
2.299,0.000007,-19.842008,19.842008,2299,2.299,2.299,-1.818711,0.123143,1.822875,-
2.3,0.000006,-19.842008,19.842008,2300,2.3,2.3,-1.748186,0.103109,1.751224,-
2.301,0.000006,-19.842007,19.842007,2301,2.301,2.301,-1.677687,0.08312,1.679745,-
2.302,0.000005,-19.842006,19.842006,2302,2.302,2.302,-1.607213,0.063171,1.608454,-
2.303,0.000005,-19.842006,19.842006,2303,2.303,2.303,-1.536762,0.043262,1.53737,-
2.304,0.000004,-19.842005,19.842005,2304,2.304,2.304,-1.466332,0.023391,1.466518,-
2.305,0.000004,-19.842005,19.842005,2305,2.305,2.305,-1.395922,0.003556,1.395927,-
2.306,0.000004,-19.842004,19.842004,2306,2.306,2.306,-1.325531,-0.016246,1.325631,-
2.307,0.000003,-19.842004,19.842004,2307,2.307,2.307,-1.255158,-0.036016,1.255674,-
2.308,0.000003,-19.842003,19.842003,2308,2.308,2.308,-1.1848,-0.055756,1.186111,-
2.309,0.000002,-19.842003,19.842003,2309,2.309,2.309,-1.114457,-0.075471,1.117009,-
2.31,0.000002,-19.842003,19.842003,2310,2.31,2.31,-1.044127,-0.095161,1.048455,-
2.311,0.000002,-19.842002,19.842002,2311,2.311,2.311,-0.97381,-0.114828,0.980556,-
2.312,0.000002,-19.842002,19.842002,2312,2.312,2.312,-0.903502,-0.134474,0.913455,-
2.313,0.000001,-19.842002,19.842002,2313,2.313,2.313,-0.833204,-0.154101,0.847335,-
2.314,0.000001,-19.842001,19.842001,2314,2.314,2.314,-0.762913,-0.173711,0.782439,-
2.315,9.59E-07,-19.842001,19.842001,2315,2.315,2.315,-0.692627,-0.193306,0.719097,-
2.316,7.74E-07,-19.842001,19.842001,2316,2.316,2.316,-0.622346,-0.212889,0.657751,-
2.317,6.09E-07,-19.842001,19.842001,2317,2.317,2.317,-0.552068,-0.232462,0.599014,-
2.318,4.64E-07,-19.842001,19.842001,2318,2.318,2.318,-0.481793,-0.252028,0.54373,-
2.319,3.39E-07,-19.842,19.842,2319,2.319,2.319,-0.411517,-0.271587,0.493057,-
2.32,2.33E-07,-19.842,19.842,2320,2.32,2.32,-0.34124,-0.291142,0.448563,-
2.321,1.47E-07,-19.842,19.842,2321,2.321,2.321,-0.270961,-0.310695,0.412252,-
2.322,8.05E-08,-19.842,19.842,2322,2.322,2.322,-0.200678,-0.330248,0.38644,-
2.323,3.40E-08,-19.842,19.842,2323,2.323,2.323,-0.13039,-0.349804,0.373315,-
2.324,7.22E-09,-19.842,19.842,2324,2.324,2.324,-0.060095,-0.369364,0.374221,-
2.325,2.08E-10,-19.842,19.842,2325,2.325,2.325,0.010209,-0.38893,0.389064,-
2.326,1.30E-08,-19.842,19.842,2326,2.326,2.326,0.080522,-0.408505,0.416366,-
2.327,4.55E-08,-19.842,19.842,2327,2.327,2.327,0.150846,-0.428091,0.45389,-
2.328,9.78E-08,-19.842,19.842,2328,2.328,2.328,0.221183,-0.447689,0.499347,-
2.329,1.70E-07,-19.842,19.842,2329,2.329,2.329,0.291534,-0.467303,0.550785,-
2.33,2.62E-07,-19.842,19.842,2330,2.33,2.33,0.3619,-0.486933,0.606692,-
2.331,3.74E-07,-19.842,19.842,2331,2.331,2.331,0.432283,-0.506582,0.665953,-
2.332,5.05E-07,-19.842001,19.842001,2332,2.332,2.332,0.502684,-0.526252,0.727759,-
2.333,6.57E-07,-19.842001,19.842001,2333,2.333,2.333,0.573105,-0.545946,0.791521,-
2.334,8.28E-07,-19.842001,19.842001,2334,2.334,2.334,0.643546,-0.565665,0.856813,-
2.335,0.000001,-19.842001,19.842001,2335,2.335,2.335,0.714011,-0.585411,0.923319,-
2.336,0.000001,-19.842002,19.842002,2336,2.336,2.336,0.784499,-0.605188,0.990803,-
2.337,0.000001,-19.842002,19.842002,2337,2.337,2.337,0.855012,-0.624996,1.059087,-
2.338,0.000002,-19.842002,19.842002,2338,2.338,2.338,0.925552,-0.644838,1.128035,-
2.339,0.000002,-19.842002,19.842002,2339,2.339,2.339,0.996121,-0.664716,1.19754,-
2.34,0.000002,-19.842003,19.842003,2340,2.34,2.34,1.066719,-0.684631,1.267521,-
2.341,0.000003,-19.842003,19.842003,2341,2.341,2.341,1.137347,-0.704587,1.33791,-
2.342,0.000003,-19.842004,19.842004,2342,2.342,2.342,1.208009,-0.724585,1.408655,-
2.343,0.000003,-19.842004,19.842004,2343,2.343,2.343,1.278703,-0.744627,1.479714,-
2.344,0.000004,-19.842004,19.842004,2344,2.344,2.344,1.349433,-0.764716,1.551052,-
2.345,0.000004,-19.842005,19.842005,2345,2.345,2.345,1.4202,-0.784855,1.622641,-
2.346,0.000004,-19.842005,19.842005,2346,2.346,2.346,1.491004,-0.805045,1.694459,-
2.347,0.000005,-19.842006,19.842006,2347,2.347,2.347,1.561849,-0.825289,1.766486,-
2.348,0.000005,-19.842007,19.842007,2348,2.348,2.348,1.632734,-0.845587,1.838705,-
2.349,0.000006,-19.842007,19.842007,2349,2.349,2.349,1.703661,-0.865944,1.911104,-
2.35,0.000006,-19.842008,19.842008,2350,2.35,2.35,1.774632,-0.886359,1.983671,-
2.351,0.000007,-19.842008,19.842008,2351,2.351,2.351,1.845648,-0.906836,2.056397,-
2.352,0.000007,-19.842009,19.842009,2352,2.352,2.352,1.916711,-0.927376,2.129274,-
2.353,0.000008,-19.84201,19.84201,2353,2.353,2.353,1.987822,-0.947982,2.202295,-
2.354,0.000008,-19.84201,19.84201,2354,2.354,2.354,2.058981,-0.968659,2.275456,-
2.355,0.000009,-19.842011,19.842011,2355,2.355,2.355,2.130191,-0.989407,2.348752,-
2.356,0.00001,-19.842012,19.842012,2356,2.356,2.356,2.201453,-1.010227,2.422179,-
2.357,0.00001,-19.842013,19.842013,2357,2.357,2.357,2.272768,-1.031123,2.495734,-
2.358,0.000011,-19.842014,19.842014,2358,2.358,2.358,2.344139,-1.052096,2.569415,-
2.359,0.000012,-19.842014,19.842014,2359,2.359,2.359,2.415565,-1.073148,2.643218,-
2.36,0.000012,-19.842015,19.842015,2360,2.36,2.36,2.487049,-1.094282,2.717143,-
2.361,0.000013,-19.842016,19.842016,2361,2.361,2.361,2.558592,-1.115499,2.791189,-
2.362,0.000014,-19.842017,19.842017,2362,2.362,2.362,2.630195,-1.136806,2.865354,-
2.363,0.000015,-19.842018,19.842018,2363,2.363,2.363,2.70186,-1.158203,2.93964,-
2.364,0.000015,-19.842019,19.842019,2364,2.364,2.364,2.773587,-1.179691,3.014043,-
2.365,0.000016,-19.84202,19.84202,2365,2.365,2.365,2.84538,-1.201272,3.088566,-
2.366,0.000017,-19.842021,19.842021,2366,2.366,2.366,2.917238,-1.222948,3.163207,-
2.367,0.000018,-19.842022,19.842022,2367,2.367,2.367,2.989164,-1.244722,3.237967,-
2.368,0.000019,-19.842023,19.842023,2368,2.368,2.368,3.061158,-1.266596,3.312847,-
2.369,0.00002,-19.842024,19.842024,2369,2.369,2.369,3.133221,-1.288573,3.387846,-
2.37,0.00002,-19.842026,19.842026,2370,2.37,2.37,3.205356,-1.31066,3.462966,-
2.371,0.000021,-19.842027,19.842027,2371,2.371,2.371,3.277563,-1.332854,3.538209,-
2.372,0.000022,-19.842028,19.842028,2372,2.372,2.372,3.349844,-1.355158,3.613573,-
2.373,0.000023,-19.842029,19.842029,2373,2.373,2.373,3.422201,-1.377573,3.689061,-
2.374,0.000024,-19.84203,19.84203,2374,2.374,2.374,3.494635,-1.400103,3.764673,-
2.375,0.000025,-19.842032,19.842032,2375,2.375,2.375,3.567146,-1.422749,3.84041,-
2.376,0.000026,-19.842033,19.842033,2376,2.376,2.376,3.639737,-1.445514,3.916273,-
2.377,0.000027,-19.842034,19.842034,2377,2.377,2.377,3.712408,-1.468406,3.992266,-
2.378,0.000028,-19.842036,19.842036,2378,2.378,2.378,3.78516,-1.491424,4.068388,-
2.379,0.00003,-19.842037,19.842037,2379,2.379,2.379,3.857996,-1.514569,4.144641,-
2.38,0.000031,-19.842039,19.842039,2380,2.38,2.38,3.930917,-1.537843,4.221027,-
2.381,0.000032,-19.84204,19.84204,2381,2.381,2.381,4.003923,-1.561249,4.297546,-
2.382,0.000033,-19.842042,19.842042,2382,2.382,2.382,4.077017,-1.58479,4.3742,-
2.383,0.000034,-19.842043,19.842043,2383,2.383,2.383,4.150199,-1.608467,4.450991,-
2.384,0.000035,-19.842045,19.842045,2384,2.384,2.384,4.22347,-1.632289,4.527921,-
2.385,0.000037,-19.842046,19.842046,2385,2.385,2.385,4.296832,-1.656256,4.604992,-
2.386,0.000038,-19.842048,19.842048,2386,2.386,2.386,4.370286,-1.680366,4.682204,-
2.387,0.000039,-19.84205,19.84205,2387,2.387,2.387,4.443835,-1.704625,4.75956,-
2.388,0.00004,-19.842051,19.842051,2388,2.388,2.388,4.517478,-1.729033,4.837061,-
2.389,0.000042,-19.842053,19.842053,2389,2.389,2.389,4.591218,-1.753594,4.91471,-
2.39,0.000043,-19.842055,19.842055,2390,2.39,2.39,4.665054,-1.778311,4.992507,-
2.391,0.000044,-19.842057,19.842057,2391,2.391,2.391,4.738989,-1.803193,5.070455,-
2.392,0.000046,-19.842058,19.842058,2392,2.392,2.392,4.813023,-1.828236,5.148557,-
2.393,0.000047,-19.84206,19.84206,2393,2.393,2.393,4.887159,-1.853443,5.226813,-
2.394,0.000049,-19.842062,19.842062,2394,2.394,2.394,4.961397,-1.878816,5.305225,-
2.395,0.00005,-19.842064,19.842064,2395,2.395,2.395,5.035739,-1.904358,5.383795,-
2.396,0.000051,-19.842066,19.842066,2396,2.396,2.396,5.110186,-1.930072,5.462525,-
2.397,0.000053,-19.842068,19.842068,2397,2.397,2.397,5.184738,-1.955965,5.541418,-
2.398,0.000054,-19.84207,19.84207,2398,2.398,2.398,5.259397,-1.98204,5.620475,-
2.399,0.000056,-19.842072,19.842072,2399,2.399,2.399,5.334164,-2.008296,5.699699,-
2.4,0.000058,-19.842074,19.842074,2400,2.4,2.4,5.409042,-2.034734,5.77909,-
2.401,0.000059,-19.842076,19.842076,2401,2.401,2.401,5.48403,-2.061359,5.858651,-
2.402,0.000061,-19.842079,19.842079,2402,2.402,2.402,5.559131,-2.088173,5.938384,-
2.403,0.000062,-19.842081,19.842081,2403,2.403,2.403,5.634344,-2.115181,6.018291,-
2.404,0.000064,-19.842083,19.842083,2404,2.404,2.404,5.70967,-2.142391,6.098375,-
2.405,0.000066,-19.842085,19.842085,2405,2.405,2.405,5.785112,-2.1698,6.178637,-
2.406,0.000067,-19.842088,19.842088,2406,2.406,2.406,5.860671,-2.19741,6.259079,-
2.407,0.000069,-19.84209,19.84209,2407,2.407,2.407,5.936347,-2.225224,6.339703,-
2.408,0.000071,-19.842092,19.842092,2408,2.408,2.408,6.012142,-2.253244,6.420511,-
2.409,0.000073,-19.842095,19.842095,2409,2.409,2.409,6.088057,-2.281477,6.501506,-
2.41,0.000074,-19.842097,19.842097,2410,2.41,2.41,6.164091,-2.309932,6.58269,-
2.411,0.000076,-19.8421,19.8421,2411,2.411,2.411,6.240248,-2.338603,6.664065,-
2.412,0.000078,-19.842102,19.842102,2412,2.412,2.412,6.316529,-2.367492,6.745632,-
2.413,0.00008,-19.842105,19.842105,2413,2.413,2.413,6.392934,-2.396604,6.827394,-
2.414,0.000082,-19.842108,19.842108,2414,2.414,2.414,6.469464,-2.425942,6.909353,-
2.415,0.000084,-19.84211,19.84211,2415,2.415,2.415,6.546121,-2.455511,6.991511,-
2.416,0.000085,-19.842113,19.842113,2416,2.416,2.416,6.622903,-2.485321,7.073872,-
2.417,0.000087,-19.842116,19.842116,2417,2.417,2.417,6.699814,-2.515368,7.156436,-
2.418,0.000089,-19.842119,19.842119,2418,2.418,2.418,6.776854,-2.545653,7.239206,-
2.419,0.000091,-19.842122,19.842122,2419,2.419,2.419,6.854025,-2.57618,7.322183,-
2.42,0.000093,-19.842124,19.842124,2420,2.42,2.42,6.931328,-2.606953,7.405371,-
2.421,0.000095,-19.842127,19.842127,2421,2.421,2.421,7.008763,-2.637979,7.488771,-
2.422,0.000098,-19.84213,19.84213,2422,2.422,2.422,7.086329,-2.669266,7.572386,-
2.423,0.0001,-19.842133,19.842133,2423,2.423,2.423,7.164029,-2.700809,7.656219,-
2.424,0.000102,-19.842137,19.842137,2424,2.424,2.424,7.241866,-2.732611,7.74027,-
2.425,0.000104,-19.84214,19.84214,2425,2.425,2.425,7.319838,-2.764677,7.824542,-
2.426,0.000106,-19.842143,19.842143,2426,2.426,2.426,7.397947,-2.797008,7.909037,-
2.427,0.000108,-19.842146,19.842146,2427,2.427,2.427,7.476192,-2.829618,7.993759,-
2.428,0.00011,-19.842149,19.842149,2428,2.428,2.428,7.554575,-2.862507,8.07871,-
2.429,0.000113,-19.842153,19.842153,2429,2.429,2.429,7.633098,-2.895673,8.16389,-
2.43,0.000115,-19.842156,19.842156,2430,2.43,2.43,7.711761,-2.92912,8.249304,-
2.431,0.000117,-19.842159,19.842159,2431,2.431,2.431,7.790567,-2.962852,8.334952,-
2.432,0.000119,-19.842163,19.842163,2432,2.432,2.432,7.869514,-2.996872,8.420837,-
2.433,0.000122,-19.842166,19.842166,2433,2.433,2.433,7.948601,-3.031197,8.506963,-
2.434,0.000124,-19.84217,19.84217,2434,2.434,2.434,8.027833,-3.065819,8.593331,-
2.435,0.000127,-19.842174,19.842174,2435,2.435,2.435,8.107209,-3.100741,8.679944,-
2.436,0.000129,-19.842177,19.842177,2436,2.436,2.436,8.186731,-3.135962,8.766802,-
2.437,0.000131,-19.842181,19.842181,2437,2.437,2.437,8.266399,-3.17149,8.853909,-
2.438,0.000134,-19.842185,19.842185,2438,2.438,2.438,8.346213,-3.207336,8.941268,-
2.439,0.000136,-19.842189,19.842189,2439,2.439,2.439,8.426172,-3.243505,9.028881,-
2.44,0.000139,-19.842193,19.842193,2440,2.44,2.44,8.506279,-3.279994,9.11675,-
2.441,0.000141,-19.842196,19.842196,2441,2.441,2.441,8.586534,-3.316805,9.204878,-
2.442,0.000144,-19.8422,19.8422,2442,2.442,2.442,8.666938,-3.353945,9.293265,-
2.443,0.000146,-19.842205,19.842205,2443,2.443,2.443,8.747492,-3.391415,9.381914,-
2.444,0.000149,-19.842209,19.842209,2444,2.444,2.444,8.828193,-3.429236,9.470832,-
2.445,0.000152,-19.842213,19.842213,2445,2.445,2.445,8.909044,-3.467397,9.560017,-
2.446,0.000154,-19.842217,19.842217,2446,2.446,2.446,8.990048,-3.505902,9.649472,-
2.447,0.000157,-19.842221,19.842221,2447,2.447,2.447,9.071203,-3.544755,9.7392,-
2.448,0.00016,-19.842226,19.842226,2448,2.448,2.448,9.152511,-3.58396,9.829203,-
2.449,0.000162,-19.84223,19.84223,2449,2.449,2.449,9.23397,-3.623531,9.919485,-
2.45,0.000165,-19.842235,19.842235,2450,2.45,2.45,9.315581,-3.663469,10.010047,-
2.451,0.000168,-19.842239,19.842239,2451,2.451,2.451,9.397346,-3.70377,10.100892,-
2.452,0.000171,-19.842244,19.842244,2452,2.452,2.452,9.479266,-3.744437,10.192021,-
2.453,0.000173,-19.842248,19.842248,2453,2.453,2.453,9.561341,-3.785479,10.283438,-
2.454,0.000176,-19.842253,19.842253,2454,2.454,2.454,9.64357,-3.826904,10.375145,-
2.455,0.000179,-19.842258,19.842258,2455,2.455,2.455,9.725949,-3.868724,10.467144,-
2.456,0.000182,-19.842263,19.842263,2456,2.456,2.456,9.808483,-3.910932,10.559438,-
2.457,0.000185,-19.842268,19.842268,2457,2.457,2.457,9.891174,-3.953532,10.652029,-
2.458,0.000188,-19.842273,19.842273,2458,2.458,2.458,9.97402,-3.996528,10.74492,-
2.459,0.000191,-19.842278,19.842278,2459,2.459,2.459,10.057022,-4.039928,10.838114,-
2.46,0.000194,-19.842283,19.842283,2460,2.46,2.46,10.140176,-4.08375,10.931614,-
2.461,0.000197,-19.842288,19.842288,2461,2.461,2.461,10.223487,-4.127982,11.025421,-
2.462,0.0002,-19.842293,19.842293,2462,2.462,2.462,10.306954,-4.172631,11.119539,-
2.463,0.000203,-19.842298,19.842298,2463,2.463,2.463,10.390578,-4.217699,11.213969,-
2.464,0.000206,-19.842304,19.842304,2464,2.464,2.464,10.47436,-4.263187,11.308713,-
2.465,0.000209,-19.842309,19.842309,2465,2.465,2.465,10.558295,-4.309121,11.403776,-
2.466,0.000212,-19.842315,19.842315,2466,2.466,2.466,10.642385,-4.355491,11.49916,-
2.467,0.000215,-19.84232,19.84232,2467,2.467,2.467,10.726632,-4.402302,11.594865,-
2.468,0.000219,-19.842326,19.842326,2468,2.468,2.468,10.811033,-4.449559,11.690895,-
2.469,0.000222,-19.842332,19.842332,2469,2.469,2.469,10.895591,-4.497267,11.787252,-
2.47,0.000225,-19.842338,19.842338,2470,2.47,2.47,10.980301,-4.545443,11.883942,-
2.471,0.000228,-19.842344,19.842344,2471,2.471,2.471,11.065166,-4.594085,11.980965,-
2.472,0.000231,-19.84235,19.84235,2472,2.472,2.472,11.150186,-4.643193,12.078323,-
2.473,0.000235,-19.842356,19.842356,2473,2.473,2.473,11.235362,-4.692772,12.17602,-
2.474,0.000238,-19.842362,19.842362,2474,2.474,2.474,11.320693,-4.742827,12.274058,-
2.475,0.000241,-19.842368,19.842368,2475,2.475,2.475,11.406176,-4.79337,12.372439,-
2.476,0.000245,-19.842374,19.842374,2476,2.476,2.476,11.491813,-4.844404,12.471168,-
2.477,0.000248,-19.842381,19.842381,2477,2.477,2.477,11.577603,-4.895931,12.570244,-
2.478,0.000252,-19.842387,19.842387,2478,2.478,2.478,11.663546,-4.947956,12.669672,-
2.479,0.00015,-19.842231,19.842231,2479,2.479,2.479,8.923724,3.631298,9.634271,-
2.48,0.000146,-19.842226,19.842226,2480,2.48,2.48,8.825814,3.575723,9.522646,-
2.481,0.000143,-19.842221,19.842221,2481,2.481,2.481,8.727985,3.520591,9.411285,-
2.482,0.000139,-19.842216,19.842216,2482,2.482,2.482,8.630256,3.465834,9.300179,-
2.483,0.000135,-19.842211,19.842211,2483,2.483,2.483,8.5326,3.411536,9.189333,-
2.484,0.000132,-19.842206,19.842206,2484,2.484,2.484,8.435001,3.357736,9.078746,-
2.485,0.000129,-19.842201,19.842201,2485,2.485,2.485,8.337529,3.304206,8.968398,-
2.486,0.000125,-19.842197,19.842197,2486,2.486,2.486,8.240129,3.251122,8.858303,-
2.487,0.000122,-19.842192,19.842192,2487,2.487,2.487,8.142788,3.198521,8.748458,-
2.488,0.000119,-19.842187,19.842187,2488,2.488,2.488,8.045549,3.146248,8.63885,-
2.489,0.000116,-19.842183,19.842183,2489,2.489,2.489,7.948385,3.094392,8.529483,-
2.49,0.000113,-19.842178,19.842178,2490,2.49,2.49,7.851306,3.042913,8.420352,-
2.491,0.00011,-19.842174,19.842174,2491,2.491,2.491,7.754322,2.99177,8.31145,-
2.492,0.000107,-19.84217,19.84217,2492,2.492,2.492,7.657397,2.941072,8.202782,-
2.493,0.000104,-19.842165,19.842165,2493,2.493,2.493,7.560548,2.89076,8.094342,-
2.494,0.000101,-19.842161,19.842161,2494,2.494,2.494,7.463802,2.840741,7.986122,-
2.495,0.000098,-19.842157,19.842157,2495,2.495,2.495,7.367134,2.791092,7.878125,-
2.496,0.000095,-19.842153,19.842153,2496,2.496,2.496,7.270542,2.74181,7.770348,-
2.497,0.000093,-19.842149,19.842149,2497,2.497,2.497,7.174028,2.692886,7.662788,-
2.498,0.00009,-19.842145,19.842145,2498,2.498,2.498,7.077599,2.644289,7.55544,-
2.499,0.000087,-19.842141,19.842141,2499,2.499,2.499,6.981245,2.596039,7.448302,-
2.5,0.000085,-19.842137,19.842137,2500,2.5,2.5,6.884968,2.548131,7.341373,-
2.501,0.000082,-19.842133,19.842133,2501,2.501,2.501,6.788772,2.500536,7.234647,-
2.502,0.00008,-19.842129,19.842129,2502,2.502,2.502,6.692664,2.453236,7.128121,-
2.503,0.000077,-19.842126,19.842126,2503,2.503,2.503,6.59663,2.406261,7.021796,-
2.504,0.000075,-19.842122,19.842122,2504,2.504,2.504,6.500664,2.359626,6.915668,-
2.505,0.000073,-19.842118,19.842118,2505,2.505,2.505,6.40477,2.313303,6.809732,-
2.506,0.00007,-19.842115,19.842115,2506,2.506,2.506,6.308961,2.267249,6.703984,-
2.507,0.000068,-19.842111,19.842111,2507,2.507,2.507,6.213225,2.221497,6.598426,-
2.508,0.000066,-19.842108,19.842108,2508,2.508,2.508,6.117563,2.176041,6.493052,-
2.509,0.000064,-19.842105,19.842105,2509,2.509,2.509,6.021971,2.130876,6.387861,-
2.51,0.000062,-19.842101,19.842101,2510,2.51,2.51,5.92646,2.085969,6.282849,-
2.511,0.000059,-19.842098,19.842098,2511,2.511,2.511,5.831023,2.041332,6.178015,-
2.512,0.000057,-19.842095,19.842095,2512,2.512,2.512,5.73565,1.996989,6.073356,-
2.513,0.000055,-19.842092,19.842092,2513,2.513,2.513,5.640346,1.952917,5.968868,-
2.514,0.000053,-19.842089,19.842089,2514,2.514,2.514,5.54511,1.909108,5.86455,-
2.515,0.000052,-19.842086,19.842086,2515,2.515,2.515,5.449951,1.86553,5.760396,-
2.516,0.00005,-19.842083,19.842083,2516,2.516,2.516,5.354859,1.822204,5.656407,-
2.517,0.000048,-19.84208,19.84208,2517,2.517,2.517,5.259834,1.779127,5.55258,-
2.518,0.000046,-19.842077,19.842077,2518,2.518,2.518,5.164874,1.736295,5.448912,-
2.519,0.000044,-19.842074,19.842074,2519,2.519,2.519,5.069978,1.693702,5.3454,-
2.52,0.000043,-19.842071,19.842071,2520,2.52,2.52,4.975148,1.651331,5.242041,-
2.521,0.000041,-19.842069,19.842069,2521,2.521,2.521,4.880381,1.609191,5.138834,-
2.522,0.000039,-19.842066,19.842066,2522,2.522,2.522,4.785676,1.567276,5.035777,-
2.523,0.000038,-19.842063,19.842063,2523,2.523,2.523,4.691031,1.525581,4.932866,-
2.524,0.000036,-19.842061,19.842061,2524,2.524,2.524,4.596446,1.484099,4.8301,-
2.525,0.000035,-19.842058,19.842058,2525,2.525,2.525,4.501922,1.442821,4.727476,-
2.526,0.000033,-19.842056,19.842056,2526,2.526,2.526,4.40746,1.401734,4.624993,-
2.527,0.000032,-19.842053,19.842053,2527,2.527,2.527,4.313055,1.360849,4.522649,-
2.528,0.00003,-19.842051,19.842051,2528,2.528,2.528,4.218706,1.320159,4.420441,-
2.529,0.000029,-19.842049,19.842049,2529,2.529,2.529,4.124411,1.279664,4.318369,-
2.53,0.000028,-19.842047,19.842047,2530,2.53,2.53,4.030167,1.239362,4.216428,-
2.531,0.000026,-19.842044,19.842044,2531,2.531,2.531,3.935979,1.199232,4.114619,-
2.532,0.000025,-19.842042,19.842042,2532,2.532,2.532,3.841844,1.159273,4.012939,-
2.533,0.000024,-19.84204,19.84204,2533,2.533,2.533,3.747759,1.119486,3.911387,-
